0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,       126,       927,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1014,S
0000080155,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,       134,       146,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,      1000,      1006,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,       132,         2,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
0000090243,4/16/2019,      9000,      9002,V
0000090243,4/16/2019,      9000,      9002,V
0000090243,4/16/2019,      1000,      1000,V
0000090129,4/16/2019,      1000,      1000,V
0000080155,4/16/2019,      1000,      1000,V
0000090243,4/16/2019,      1000,      1000,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1000,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,       134,       146,V
0000080155,4/16/2019,       132,         2,V
0000080155,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,       182,       923,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1002,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,S
0000080145,4/16/2019,       133,        12,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1013,V
0000080155,4/16/2019,       129,       172,V
0000080155,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,      1000,      1009,V
0000080155,4/16/2019,       129,       173,V
0000080155,4/16/2019,       129,       172,V
0000080155,4/16/2019,       126,         2,V
0000080145,4/16/2019,       219,      1019,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
0000080145,4/16/2019,       219,      1019,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1004,V
0000080155,4/16/2019,      1000,      1013,V
0000090243,4/16/2019,      1000,      1004,S
0000090243,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,       219,      1019,V
0000080145,4/16/2019,      1000,      1009,V
0000080145,4/16/2019,       216,        14,V
0000090243,4/16/2019,       134,       144,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1002,V
0000090243,4/16/2019,       134,       144,V
0000090243,4/16/2019,       134,       146,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1013,V
0000090243,4/16/2019,      1000,      1002,V
0000080145,4/16/2019,      1000,      1013,V
0000080145,4/16/2019,       126,       923,V
0000090243,4/16/2019,      1000,      1004,V
0000090243,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1009,V
0000090243,4/16/2019,       134,       146,V
0000090243,4/16/2019,      1000,      1002,V
0000080145,4/16/2019,      1000,      1009,V
0000080145,4/16/2019,       132,         8,V
0000080145,4/16/2019,      1000,      1014,V
0000080145,4/16/2019,      1000,      1002,V
0000080155,4/16/2019,      1000,      1014,V
0000080155,4/16/2019,      1000,      1002,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1004,V
0000080145,4/16/2019,      1000,      1013,V
